,epoch,F1
0,1,0.3804823331463825
1,2,0.5855844155844155
2,3,0.6468858244559179
3,4,0.7030343007915567
4,5,0.7262177843745783
5,6,0.7465431690373802
6,7,0.7601828202715419
7,8,0.7762373585158395
8,9,0.7786912639529444
9,10,0.7814927389395474
10,11,0.7930294906166221
11,12,0.8002420493511734
12,13,0.7921104536489152
13,14,0.8090711569799022
14,15,0.8146741710178341
15,16,0.8068258464859032
16,17,0.8063556457065585
17,18,0.8129796687760873
18,19,0.821972023200273
19,20,0.8144875142264176
20,21,0.8182370000674446
21,22,0.8274965800273597
22,23,0.8283724740578918
23,24,0.8196699225328393
24,25,0.8220991489936512
25,26,0.8152755484216159
26,27,0.826797385620915
27,28,0.8220676615571612
28,29,0.8294937138973836
29,30,0.8252301397886125
30,31,0.8295741056218058
31,32,0.8257306746790494
32,33,0.8323968754282582
33,34,0.8282882761410368
34,35,0.8290204579325294
35,36,0.8336879676024435
36,37,0.8253838280450358
37,38,0.8290800785216274
38,39,0.8307586680398216
39,40,0.8329621380846325
40,41,0.8339237057220709
41,42,0.8369239160076357
42,43,0.8362609354549838
43,44,0.8365766615042759
44,45,0.8401020478521686
45,46,0.8333673816819885
46,47,0.8383486864551347
47,48,0.8399014778325123
48,49,0.8395128920334716
49,50,0.8372380625214703
50,51,0.8387808578127155
51,52,0.8418230563002682
52,53,0.8415509813307802
53,54,0.8384387691884078
54,55,0.8400162557572475
55,56,0.8362068965517242
56,57,0.842119809300076
57,58,0.8396026036313806
58,59,0.8436919264918439
59,60,0.8443002140440516
60,61,0.8430493273542602
61,62,0.8379964514808245
62,63,0.8410532120209541
63,64,0.8445142779068179
64,65,0.8414802540734604
65,66,0.8443035357364395
66,67,0.83653715064758
67,68,0.8422410865874362
68,69,0.8458276333789331
69,70,0.8458618071374335
70,71,0.8392723308578047
71,72,0.8476722025592159
72,73,0.846922024623803
73,74,0.8468186457978905
74,75,0.8461328976034859
75,76,0.8465122653145128
76,77,0.8475954251067934
77,78,0.8502765071345668
78,79,0.8524930747922437
79,80,0.8523448699569937
80,81,0.8524701873935265
81,82,0.8526395484892284
82,83,0.8486359230023541
83,84,0.853245595996984
84,85,0.8569848620999517
85,86,0.850956628310751
86,87,0.8558928083128247
87,88,0.8579238707032051
88,89,0.8564144963483534
89,90,0.8586858685868587
90,91,0.861587389380531
91,92,0.8622638908038054
92,93,0.8588332416070446
93,94,0.8568076737285211
94,95,0.859066859066859
95,96,0.8547850208044383
96,97,0.8567108789773898
97,98,0.8510725229826352
98,99,0.8575525812619502
99,100,0.8602298534168329
100,101,0.8528058245758637
101,102,0.8604954367666232
102,103,0.8586710553384077
103,104,0.8605621281542775
104,105,0.8619477565648906
105,106,0.8602003953377411
106,107,0.8627075787603362
107,108,0.8619861368471622
108,109,0.8525610663779688
109,110,0.8636647471033095
110,111,0.8583373312315812
111,112,0.859797646087136
112,113,0.8638678596008258
113,114,0.8489491525423728
114,115,0.8609253065774806
115,116,0.8582302568981921
116,117,0.8576505159570833
117,118,0.8643773846687478
118,119,0.8593092989591232
119,120,0.8574175824175824
120,121,0.8619834710743802
121,122,0.8606018678657903
122,123,0.8592389441206719
123,124,0.8573967733114574
124,125,0.8609461396682367
125,126,0.8611245926644941
126,127,0.863949757662639
127,128,0.8637076430081134
128,129,0.8597166827121442
129,130,0.862857532937402
130,131,0.8585184675699842
131,132,0.861069121890889
132,133,0.8662499141306588
133,134,0.8659624091096172
134,135,0.860450861540557
135,136,0.8604175194433074
136,137,0.8583895820549532
137,138,0.8655567991046447
138,139,0.8620881412484359
139,140,0.8668768851110502
140,141,0.8661242089157799
141,142,0.8677800974251915
142,143,0.8659397929095523
143,144,0.8688995215311005
144,145,0.8632326820603908
145,146,0.8667814113597246
146,147,0.8654004954582989
147,148,0.867583062789252
148,149,0.8680283336771886
149,150,0.866361365528726
150,151,0.8693498452012383
151,152,0.8674797862135123
152,153,0.8651385562777969
153,154,0.8696365127083903
154,155,0.87366018947514
155,156,0.8679348569864513
156,157,0.8700611557754415
157,158,0.8675027262813523
158,159,0.8693807731782416
159,160,0.8739043412243771
160,161,0.8683308188177203
161,162,0.8630932058723113
162,163,0.8651284164263151
163,164,0.8714512675278028
164,165,0.8699053108275011
165,166,0.8689087165408373
166,167,0.8737850787132102
167,168,0.8672176308539944
168,169,0.8682012629863516
169,170,0.8736347297110465
170,171,0.8750683433570257
171,172,0.8695711554220158
172,173,0.8690012970168611
173,174,0.8740955137481912
174,175,0.8737384140061792
175,176,0.8714236470182696
176,177,0.8716475095785441
177,178,0.872803056616881
178,179,0.8721584984358707
179,180,0.8696486060689088
180,181,0.8753451131971286
181,182,0.8688222024745369
182,183,0.8725429765084584
183,184,0.8742367066895369
184,185,0.8740260635730539
185,186,0.8753025797081402
186,187,0.8751562283016249
187,188,0.8748116696342966
188,189,0.8736994418796941
189,190,0.8729852596776415
190,191,0.8734125358459648
191,192,0.8762601850573124
192,193,0.8739519090846095
193,194,0.874888477112072
194,195,0.8758772533370028
195,196,0.8729016786570742
196,197,0.8788755684167012
197,198,0.87798811662291
198,199,0.8776493256262042
199,200,0.8692863965070269
