,epoch,F1
0,1,0.5875932326723668
1,2,0.7119482496194824
2,3,0.7609071689409955
3,4,0.7804404773454934
4,5,0.8103632998928606
5,6,0.8268482490272374
6,7,0.8372461614660724
7,8,0.8287817160565563
8,9,0.8458964770714427
9,10,0.8474773986585011
10,11,0.8421052631578948
11,12,0.8465033583563809
12,13,0.8548957923712149
13,14,0.8554890611203767
14,15,0.863658704413644
15,16,0.8621229925577751
16,17,0.8545472306339749
17,18,0.8628992628992629
18,19,0.8607445341737247
19,20,0.871976401179941
20,21,0.8634518269135558
21,22,0.8645110872325876
22,23,0.8714863398757273
23,24,0.8668247381940328
24,25,0.8653846153846153
25,26,0.8672773338530501
26,27,0.8629772121929563
27,28,0.8723404255319148
28,29,0.8665877244918097
29,30,0.8701184300675344
30,31,0.8694631856849516
31,32,0.871069804231758
32,33,0.8751467710371821
33,34,0.8710030879569678
34,35,0.8750741253212097
35,36,0.8674911660777385
36,37,0.8706599783613651
37,38,0.8774408792071435
38,39,0.8748299319727891
39,40,0.8770255492593697
40,41,0.8808096688611575
41,42,0.8784021930683376
42,43,0.8749631087063453
43,44,0.8797474598007301
44,45,0.8777262409947696
45,46,0.8787460567823343
46,47,0.8687953844623496
47,48,0.8790490341753343
48,49,0.8763111023154563
49,50,0.8768715524034673
50,51,0.8806937107545101
51,52,0.8815580286168522
52,53,0.8825580237075406
53,54,0.8859709744298548
54,55,0.8806834920946676
55,56,0.879668049792531
56,57,0.8801656968142814
57,58,0.883428346766267
58,59,0.8832618881467451
59,60,0.8777646129541863
60,61,0.8799372733509753
61,62,0.8829273103856395
62,63,0.8831040285063843
63,64,0.8770960741763661
64,65,0.8806812555698584
65,66,0.8832577400907119
66,67,0.8800551018400079
67,68,0.8777077589602206
68,69,0.88278858497087
69,70,0.8818289786223278
70,71,0.8804046013486712
71,72,0.8800237576717481
72,73,0.8813492454877206
73,74,0.8804262036306235
74,75,0.8813056379821959
75,76,0.8833796112653709
76,77,0.8796131833432012
77,78,0.8791339755685769
78,79,0.8875356055397309
79,80,0.8831447522434648
80,81,0.8846914556962026
81,82,0.88278858497087
82,83,0.8844527485495133
83,84,0.8850133018031333
84,85,0.8856577645895153
85,86,0.8890645065691989
86,87,0.8834709921385213
87,88,0.8894159501927068
88,89,0.885945839098636
89,90,0.8801955990220048
90,91,0.8877480501530259
91,92,0.8872892219702199
92,93,0.8832646654895037
93,94,0.8842706589185462
94,95,0.8815880893300249
95,96,0.8852008249042521
96,97,0.8845736816165598
97,98,0.8861932938856016
98,99,0.8838076545632974
99,100,0.8883643159240681
100,101,0.886320987654321
101,102,0.8830914083954493
102,103,0.8830633284241531
103,104,0.8877079027654758
104,105,0.8879668049792532
105,106,0.8820340987483987
106,107,0.8888448583316821
107,108,0.8849013581838009
108,109,0.884046539144153
109,110,0.8872002368498964
110,111,0.8883168316831683
111,112,0.8861283643892339
112,113,0.8877047562660352
113,114,0.883835400669423
114,115,0.8843657817109144
115,116,0.8903327426658791
116,117,0.888866917144552
117,118,0.8883633855552271
118,119,0.8895481063977059
119,120,0.8867436305732483
120,121,0.8874914021813893
121,122,0.8865938821677978
122,123,0.8843228292008297
123,124,0.8875415607275573
124,125,0.8863232682060391
125,126,0.8843309338329554
126,127,0.8855936364529118
127,128,0.886476797450707
128,129,0.8837667454688731
129,130,0.8857030636292221
130,131,0.8862181065904836
131,132,0.888033935089277
132,133,0.8873032939106638
133,134,0.8883652430044182
134,135,0.8883633855552271
135,136,0.8867199053534458
136,137,0.8839681133746679
137,138,0.8878010573722342
138,139,0.8838166144200627
139,140,0.8858483189992181
140,141,0.8881050362531844
141,142,0.8911571302384926
142,143,0.8920326161705472
143,144,0.8928712871287129
144,145,0.8898288412354908
145,146,0.8878826656166946
146,147,0.8908461157842653
147,148,0.8899009900990099
148,149,0.8894820086990907
149,150,0.8874276180194327
150,151,0.8882318154937906
151,152,0.8831219895802614
152,153,0.8923597294070831
153,154,0.8880133950556486
154,155,0.8882294757665676
155,156,0.8904014994574332
156,157,0.8877320498968667
157,158,0.8923837784371909
158,159,0.8900286024262748
159,160,0.8832776576930635
160,161,0.8864620228256591
161,162,0.891161144430243
162,163,0.890371969771322
163,164,0.8860387703152536
164,165,0.889522311775113
165,166,0.891713469307321
166,167,0.8905556103819204
167,168,0.8919984233346473
168,169,0.8907248942657617
169,170,0.8924100156494523
170,171,0.8849019607843138
171,172,0.8905037808111558
172,173,0.892828999211978
173,174,0.8891306497873603
174,175,0.8871900421444674
175,176,0.8920538257538552
176,177,0.8882774884543579
177,178,0.8894778170396546
178,179,0.8899200315924574
179,180,0.8908142167962981
180,181,0.8857955102440938
181,182,0.8877079027654758
182,183,0.8841403646343854
183,184,0.8855486786521269
184,185,0.8883218842001963
185,186,0.8901790986026373
186,187,0.8876041156295933
187,188,0.8924279433317048
188,189,0.891651865008881
189,190,0.8861756597085467
190,191,0.8903061224489796
191,192,0.8934963325183374
192,193,0.8924255820807544
193,194,0.8938963456451454
194,195,0.8950428698137382
195,196,0.8924193390212808
196,197,0.8947368421052632
197,198,0.8982884123549084
198,199,0.8899163797343828
199,200,0.8902211302211303
