,epoch,F1
0,1,0.14382722921073138
1,2,0.4385294670257405
2,3,0.5492180312787488
3,4,0.6051522248243559
4,5,0.6459310344827587
5,6,0.686484664644422
6,7,0.7062841530054644
7,8,0.7177333333333333
8,9,0.7266435986159169
9,10,0.7489224137931034
10,11,0.7617919598690168
11,12,0.7685553573878448
12,13,0.7726675427069645
13,14,0.7823456620376736
14,15,0.786554858713269
15,16,0.785487037162391
16,17,0.7899008115419297
17,18,0.7911788728559761
18,19,0.7981227043939599
19,20,0.8006569492917265
20,21,0.8028399781540141
21,22,0.7951497087115565
22,23,0.8046639231824415
23,24,0.8054923066307872
24,25,0.8129620672977269
25,26,0.812260010970927
26,27,0.8158749913572565
27,28,0.8193771626297578
28,29,0.8131960495902502
29,30,0.818392686587529
30,31,0.8197747183979974
31,32,0.8226206896551724
32,33,0.8211415904682738
33,34,0.8245395374601856
34,35,0.8209068881966077
35,36,0.8290091084736407
36,37,0.8205868205868206
37,38,0.8256510235343266
38,39,0.8297046179448067
39,40,0.8258055725866883
40,41,0.8307480179248536
41,42,0.8299869800589325
42,43,0.8355854310995268
43,44,0.830885380919698
44,45,0.8312723275625171
45,46,0.8328259064489344
46,47,0.8338766733717139
47,48,0.8328868740984959
48,49,0.8354186717998076
49,50,0.8348159299302039
50,51,0.8329321136254212
51,52,0.8285398230088495
52,53,0.835241068331599
53,54,0.8342370787288078
54,55,0.8331611925910625
55,56,0.832235939643347
56,57,0.8336063336063336
57,58,0.83512073617934
58,59,0.8445124070341279
59,60,0.84195978163223
60,61,0.8364779874213837
61,62,0.8405193362493925
62,63,0.8395885460105643
63,64,0.8403060169549934
64,65,0.8403070751780898
65,66,0.84019837443174
66,67,0.8391482277866408
67,68,0.8409913292824469
68,69,0.8411716171617162
69,70,0.8474716772589113
70,71,0.8399306759098787
71,72,0.839006945877175
72,73,0.8460055096418734
73,74,0.8398935807353844
74,75,0.8461166724197445
75,76,0.8430208477150352
76,77,0.8446601941747574
77,78,0.8414659114174571
78,79,0.8465346534653465
79,80,0.8469691721510219
80,81,0.8441434044882321
81,82,0.8452551752408282
82,83,0.8481316420980459
83,84,0.8402753633266116
84,85,0.8488524364187746
85,86,0.8455228031145718
86,87,0.8497189085424379
87,88,0.8486490241022436
88,89,0.8445638693675072
89,90,0.8500723788515889
90,91,0.8427200667501042
91,92,0.8475473801560759
92,93,0.8522884882108184
93,94,0.8489626556016596
94,95,0.8521438450899033
95,96,0.851020128714227
96,97,0.8517393705135284
97,98,0.8511691884456671
98,99,0.8476230308099818
99,100,0.8476340477983977
100,101,0.845500616353924
101,102,0.8515828422639441
102,103,0.8498966230186078
103,104,0.8539835164835166
104,105,0.8523002421307507
105,106,0.8498380538901521
106,107,0.8512287988923503
107,108,0.8511349394234786
108,109,0.8523526976680005
109,110,0.8546782608695653
110,111,0.84955387783116
111,112,0.8547516945635635
112,113,0.8551514733282727
113,114,0.8525202240199129
114,115,0.8541392904073589
115,116,0.8552686093081066
116,117,0.855055482803777
117,118,0.8478782477548501
118,119,0.8515571408972424
119,120,0.8539325842696629
120,121,0.8520460270987948
121,122,0.8487115544472154
122,123,0.8554897176716627
123,124,0.8557906458797327
124,125,0.8533683773689307
125,126,0.8515888881229751
126,127,0.8515436979990374
127,128,0.8560642460017847
128,129,0.8532286933773923
129,130,0.8577325261419922
130,131,0.8584651516198107
131,132,0.852784238609933
132,133,0.8496660009641209
133,134,0.8571428571428572
134,135,0.854626762985896
135,136,0.8610478359908883
136,137,0.8604779665699682
137,138,0.8581742450538007
138,139,0.859632004460552
139,140,0.861287648521691
140,141,0.8578669771902184
141,142,0.8549019607843138
142,143,0.858269350487653
143,144,0.8585733882030178
144,145,0.8594659003294317
145,146,0.8554300850411265
146,147,0.85765492520852
147,148,0.8573200992555831
148,149,0.8573020405320705
149,150,0.8558514706904944
150,151,0.853017654304092
151,152,0.8578326550320756
152,153,0.8636963925766318
153,154,0.8559362441250595
154,155,0.8583459892309817
155,156,0.8560695652173912
156,157,0.8578159645232817
157,158,0.8583310230108123
158,159,0.8587828492392807
159,160,0.8569633507853402
160,161,0.8540090246442207
161,162,0.8578701155751238
162,163,0.8552207043317086
163,164,0.8581908782614712
164,165,0.8537140492447756
165,166,0.8572420497153174
166,167,0.861600332824851
167,168,0.8589479467106167
168,169,0.861962559144209
169,170,0.8599094392197841
170,171,0.8629825889477669
171,172,0.8614258082343188
172,173,0.8529411764705882
173,174,0.854006586169045
174,175,0.8607120549656464
175,176,0.854975518929729
176,177,0.8593030448828097
177,178,0.8609958506224066
178,179,0.8607103218645948
179,180,0.8571827641595084
180,181,0.8545366595259485
181,182,0.861683669928517
182,183,0.8593406593406593
183,184,0.8635923002354244
184,185,0.8620832756951169
185,186,0.8575757575757575
186,187,0.8611149536588739
187,188,0.8613936751781884
188,189,0.8573780613294917
189,190,0.8613300152080742
190,191,0.8624018892824895
191,192,0.8583720295001367
192,193,0.8600222407561857
193,194,0.8637432563286761
194,195,0.8613840973128994
195,196,0.8631870031109574
196,197,0.8591462157145804
197,198,0.8596695687941318
198,199,0.8606862339809838
199,200,0.8587054344063689
